fact_date,tool_group_id,availability,performance,quality,oee,available_hours
2026-05-06,ETCH_08,0.9319,0.8592,0.9517,0.762,111.83
2026-05-06,ETCH_09,0.8574,0.9421,0.992,0.8013,144.04
2026-05-06,ETCH_10,0.8568,0.9035,0.9915,0.7675,164.51
2026-05-06,ETCH_11,0.7865,0.9045,0.9819,0.6985,132.13
2026-05-06,ETCH_12,0.9025,0.8996,0.9803,0.7959,43.32
2026-05-06,DEPO_01,0.7556,0.8937,0.9845,0.6648,181.34
2026-05-06,DEPO_02,0.8309,0.9224,0.9845,0.7545,159.53
2026-05-06,DEPO_03,0.8629,0.9268,0.9704,0.7761,124.26
2026-05-06,DEPO_04,0.8697,0.9444,0.9816,0.8062,229.6
2026-05-06,DEPO_05,0.8507,0.929,0.9871,0.7801,142.92
2026-05-06,DEPO_06,0.7775,0.9664,0.9766,0.7338,55.98
2026-05-06,DEPO_07,0.9013,0.9679,0.9663,0.843,108.16
2026-05-06,DEPO_08,0.8445,0.9085,0.9722,0.7459,60.8
2026-05-06,DEPO_09,0.9667,0.8857,0.9744,0.8343,69.6
2026-05-06,DEPO_10,0.8902,0.8719,0.976,0.7575,192.28
2026-05-06,CMP_01,0.8959,0.9067,0.9791,0.7953,150.51
2026-05-06,CMP_02,0.8535,0.8594,0.9832,0.7212,143.39
2026-05-06,CMP_03,0.9677,0.9207,0.9823,0.8752,139.35
2026-05-06,CMP_04,0.9146,0.8692,0.997,0.7926,263.4
2026-05-06,CMP_05,0.8901,0.9853,0.9727,0.8531,234.99
2026-05-06,CMP_06,0.9709,0.951,0.9855,0.9099,233.02
2026-05-06,IMPL_01,0.8917,0.9101,0.992,0.805,85.6
2026-05-06,IMPL_02,0.887,0.8413,0.9688,0.723,127.73
2026-05-06,IMPL_03,0.8707,0.9324,0.9794,0.7951,250.76
2026-05-06,IMPL_04,0.9409,0.842,0.9814,0.7775,112.91
2026-05-06,IMPL_05,0.7891,0.9504,0.9791,0.7343,37.88
2026-05-06,DIFF_01,0.901,0.8854,0.9928,0.792,43.25
2026-05-06,DIFF_02,0.9321,0.9433,0.9787,0.8605,178.96
2026-05-06,DIFF_03,0.909,0.8917,0.9886,0.8013,109.08
2026-05-06,DIFF_04,0.9625,0.9628,0.9727,0.9014,254.1
2026-05-06,DIFF_05,0.8981,0.8683,0.9857,0.7687,150.88
2026-05-06,DIFF_06,0.9025,0.8452,0.9684,0.7387,194.94
2026-05-06,DIFF_07,0.8658,0.908,0.9679,0.7609,249.35
2026-05-06,DIFF_08,0.8994,0.9301,0.9781,0.8182,129.51
2026-05-06,METRO_01,0.8422,0.9619,0.9966,0.8074,202.13
2026-05-06,METRO_02,0.8558,0.8955,0.9849,0.7548,225.93
2026-05-06,METRO_03,0.8621,0.9144,0.9874,0.7784,227.59
2026-05-06,METRO_04,0.7845,0.9727,0.9807,0.7484,94.14
2026-05-06,WET_01,0.8594,0.9164,0.9796,0.7715,82.5
2026-05-06,WET_02,0.7934,0.9798,0.9804,0.7621,57.12
2026-05-06,WET_03,0.9022,0.9581,0.9698,0.8383,64.96
2026-05-06,WET_04,0.9037,0.9093,0.9885,0.8123,86.76
2026-05-06,WET_05,0.7736,0.916,0.974,0.6902,148.53
2026-05-06,WET_06,0.9016,0.9388,0.9729,0.8235,173.11
2026-05-06,WET_07,0.8444,0.9156,0.971,0.7507,182.39
2026-05-05,LITHO_01,0.9221,0.9052,0.9509,0.7937,265.56
2026-05-05,LITHO_02,0.8613,0.8785,0.9637,0.7292,124.03
2026-05-05,LITHO_03,0.8181,0.9244,0.9933,0.7512,78.54
2026-05-05,LITHO_04,0.8957,0.8957,0.9846,0.7899,257.96
2026-05-05,LITHO_05,0.857,0.8922,0.9685,0.7405,205.68
2026-05-05,LITHO_06,0.7924,0.9044,0.9816,0.7035,152.14
2026-05-05,LITHO_07,0.8752,0.9034,0.9705,0.7673,63.01
2026-05-05,LITHO_08,0.9104,0.8673,0.9878,0.78,218.5
2026-05-05,ETCH_01,0.8299,0.8899,0.9653,0.7129,199.18
2026-05-05,ETCH_02,0.8549,0.959,0.9852,0.8077,246.21
2026-05-05,ETCH_03,0.9289,0.9409,0.969,0.8469,178.35
2026-05-05,ETCH_04,0.8635,0.8888,0.9933,0.7623,227.96
2026-05-05,ETCH_05,0.8202,0.9557,0.9889,0.7752,39.37
2026-05-05,ETCH_06,0.9715,0.9036,0.9871,0.8665,93.26
2026-05-05,ETCH_07,0.99,0.8953,0.9646,0.855,166.32
2026-05-05,ETCH_08,0.786,0.9485,0.9612,0.7166,94.32
2026-05-05,ETCH_09,0.8614,0.9375,0.9819,0.7929,144.72
2026-05-05,ETCH_10,0.9013,0.9289,0.9928,0.8312,173.05
2026-05-05,ETCH_11,0.8324,0.8929,0.9723,0.7227,139.84
2026-05-05,ETCH_12,0.9215,0.956,0.9845,0.8673,44.23
2026-05-05,DEPO_01,0.9392,0.8729,0.9967,0.8171,225.41
2026-05-05,DEPO_02,0.9562,0.9494,0.9978,0.9058,183.59
2026-05-05,DEPO_03,0.7972,0.899,0.9726,0.697,114.8
2026-05-05,DEPO_04,0.9161,0.878,0.9876,0.7944,241.85
2026-05-05,DEPO_05,0.9485,0.9478,0.9828,0.8835,159.35
2026-05-05,DEPO_06,0.8306,0.8861,0.9925,0.7305,59.8
2026-05-05,DEPO_07,0.919,0.9184,0.9758,0.8236,110.28
2026-05-05,DEPO_08,0.7787,0.8772,0.9991,0.6825,56.07
2026-05-05,DEPO_09,0.816,0.9276,0.9901,0.7494,58.75
2026-05-05,DEPO_10,0.8173,0.9274,0.9894,0.7499,176.54
2026-05-05,CMP_01,0.8806,0.99,0.9633,0.8398,147.94
2026-05-05,CMP_02,0.9329,0.9131,0.9877,0.8414,156.73
2026-05-05,CMP_03,0.9021,0.8907,0.9823,0.7893,129.9
2026-05-05,CMP_04,0.7871,0.9441,0.983,0.7305,226.68
2026-05-05,CMP_05,0.9119,0.9623,0.9837,0.8632,240.74
2026-05-05,CMP_06,0.8874,0.8848,0.9729,0.7639,212.98
2026-05-05,IMPL_01,0.9393,0.9775,0.9776,0.8976,90.17
2026-05-05,IMPL_02,0.8823,0.8838,0.9917,0.7733,127.05
2026-05-05,IMPL_03,0.9133,0.99,0.9712,0.8781,263.03
2026-05-05,IMPL_04,0.8611,0.9293,0.9865,0.7894,103.33
2026-05-05,IMPL_05,0.8692,0.8851,0.9888,0.7607,41.72
2026-05-05,DIFF_01,0.9161,0.8833,0.9936,0.804,43.97
2026-05-05,DIFF_02,0.9385,0.9254,0.9808,0.8518,180.19
2026-05-05,DIFF_03,0.9077,0.8855,0.9803,0.7879,108.92
2026-05-05,DIFF_04,0.7724,0.9551,0.9644,0.7115,203.91
2026-05-05,DIFF_05,0.9552,0.9068,0.9779,0.847,160.47
2026-05-05,DIFF_06,0.8486,0.9085,0.9942,0.7665,183.3
2026-05-05,DIFF_07,0.7556,0.9711,0.9834,0.7216,217.61
2026-05-05,DIFF_08,0.8196,0.877,0.9968,0.7165,118.02
2026-05-05,METRO_01,0.8327,0.8739,0.9914,0.7214,199.85
2026-05-05,METRO_02,0.8969,0.8825,0.9822,0.7774,236.78
2026-05-05,METRO_03,0.8287,0.964,0.9906,0.7914,218.78
2026-05-05,METRO_04,0.9066,0.9345,0.9976,0.8452,108.79
2026-05-05,WET_01,0.88,0.8727,0.9845,0.7561,84.48
2026-05-05,WET_02,0.9843,0.8794,0.9764,0.8452,70.87
2026-05-05,WET_03,0.9008,0.9178,0.9702,0.8021,64.86
2026-05-05,WET_04,0.9361,0.99,0.982,0.9101,89.87
2026-05-05,WET_05,0.8348,0.858,0.9826,0.7038,160.28
2026-05-05,WET_06,0.9352,0.939,0.98,0.8606,179.56
2026-05-05,WET_07,0.8505,0.8763,0.9883,0.7366,183.71
2026-05-04,LITHO_01,0.9257,0.8582,0.9959,0.7912,266.6
2026-05-04,LITHO_02,0.9087,0.976,0.9666,0.8573,130.85
2026-05-04,LITHO_03,0.8117,0.914,0.985,0.7308,77.92
2026-05-04,LITHO_04,0.9698,0.9482,0.9776,0.899,279.3
2026-05-04,LITHO_05,0.8287,0.9692,0.9704,0.7794,198.89
2026-05-04,LITHO_06,0.9614,0.9086,0.9959,0.8699,184.59
2026-05-04,LITHO_07,0.9139,0.9145,0.9748,0.8147,65.8
2026-05-04,LITHO_08,0.863,0.9371,0.9808,0.7932,207.12
2026-05-04,ETCH_01,0.8503,0.9134,0.9808,0.7618,204.07
2026-05-04,ETCH_02,0.7736,0.9383,0.9702,0.7042,222.8
2026-05-04,ETCH_03,0.8223,0.8525,0.9621,0.6744,157.88
2026-05-04,ETCH_04,0.8122,0.8916,0.9995,0.7238,214.42
2026-05-04,ETCH_05,0.8537,0.9271,0.984,0.7788,40.98
2026-05-04,ETCH_06,0.8866,0.9169,0.968,0.7869,85.11
2026-05-04,ETCH_07,0.9525,0.99,0.9632,0.9083,160.02
2026-05-04,ETCH_08,0.8288,0.9088,0.9704,0.7309,99.46
2026-05-04,ETCH_09,0.9053,0.8909,1.0,0.8065,152.09
2026-05-04,ETCH_10,0.9395,0.9285,0.9903,0.8639,180.38
2026-05-04,ETCH_11,0.9353,0.8974,0.9718,0.8157,157.13
2026-05-04,ETCH_12,0.8839,0.9545,0.9814,0.828,42.43
2026-05-04,DEPO_01,0.8012,0.8879,0.9793,0.6967,192.29
2026-05-04,DEPO_02,0.8762,0.99,0.9661,0.838,168.23
2026-05-04,DEPO_03,0.9053,0.9796,1.0,0.8868,130.36
2026-05-04,DEPO_04,0.8598,0.9397,0.9857,0.7964,226.99
2026-05-04,DEPO_05,0.8898,0.916,0.9844,0.8023,149.49
2026-05-04,DEPO_06,0.7534,0.9473,0.9813,0.7003,54.24
2026-05-04,DEPO_07,0.8689,0.99,0.9733,0.8372,104.27
2026-05-04,DEPO_08,0.8598,0.99,0.9717,0.8271,61.91
2026-05-04,DEPO_09,0.8525,0.9141,0.9884,0.7702,61.38
2026-05-04,DEPO_10,0.8904,0.8683,0.9747,0.7536,192.33
2026-05-04,CMP_01,0.8496,0.9169,0.9843,0.7668,142.73
2026-05-04,CMP_02,0.9009,0.849,0.9906,0.7577,151.35
2026-05-04,CMP_03,0.8926,0.9754,0.9844,0.8571,128.53
2026-05-04,CMP_04,0.9351,0.9387,0.9935,0.8721,269.31
2026-05-04,CMP_05,0.9061,0.9161,1.0,0.8301,239.21
2026-05-04,CMP_06,0.9245,0.9429,0.9672,0.8431,221.88
2026-05-04,IMPL_01,0.8156,0.9317,0.9815,0.7458,78.3
2026-05-04,IMPL_02,0.8493,0.9256,0.9959,0.7829,122.3
2026-05-04,IMPL_03,0.9148,0.8744,0.9789,0.783,263.46
2026-05-04,IMPL_04,0.8398,0.9045,0.9759,0.7413,100.78
2026-05-04,IMPL_05,0.8561,0.8698,0.9787,0.7288,41.09
2026-05-04,DIFF_01,0.852,0.8028,1.0,0.684,40.9
2026-05-04,DIFF_02,0.9344,0.9049,0.9802,0.8288,179.4
2026-05-04,DIFF_03,0.8214,0.9878,0.999,0.8106,98.57
2026-05-04,DIFF_04,0.8878,0.9609,0.9818,0.8376,234.38
2026-05-04,DIFF_05,0.8132,0.9035,0.9813,0.721,136.62
2026-05-04,DIFF_06,0.8573,0.9113,0.9791,0.7649,185.18
2026-05-04,DIFF_07,0.876,0.9221,0.9694,0.783,252.29
2026-05-04,DIFF_08,0.8441,0.8686,0.9898,0.7257,121.55
2026-05-04,METRO_01,0.7747,0.9661,0.9939,0.7439,185.93
2026-05-04,METRO_02,0.8649,0.8159,0.9764,0.689,228.33
2026-05-04,METRO_03,0.8768,0.8796,0.9748,0.7518,231.48
2026-05-04,METRO_04,0.9565,0.9466,0.9708,0.879,114.78
2026-05-04,WET_01,0.8001,0.9069,0.9779,0.7096,76.81
2026-05-04,WET_02,0.9048,0.8986,0.9851,0.8009,65.15
2026-05-04,WET_03,0.9768,0.9526,0.9795,0.9114,70.33
2026-05-04,WET_04,0.8708,0.9057,0.9918,0.7822,83.6
2026-05-04,WET_05,0.8486,0.9218,0.9805,0.767,162.93
2026-05-04,WET_06,0.8549,0.8651,0.9832,0.7271,164.14
2026-05-04,WET_07,0.8769,0.94,0.9747,0.8034,189.41
2026-05-03,LITHO_01,0.941,0.8849,0.9971,0.8303,271.01
2026-05-03,LITHO_02,0.7926,0.9374,0.9848,0.7317,114.13
2026-05-03,LITHO_03,0.8402,0.937,0.9928,0.7816,80.66
2026-05-03,LITHO_04,0.7692,0.9401,0.9551,0.6907,221.53
2026-05-03,LITHO_05,0.8317,0.9852,0.9742,0.7983,199.61
2026-05-03,LITHO_06,0.8213,0.9121,1.0,0.7491,157.69
2026-05-03,LITHO_07,0.7884,0.8779,0.995,0.6887,56.76
2026-05-03,LITHO_08,0.9729,0.9159,0.9676,0.8622,233.5
2026-05-03,ETCH_01,0.9848,0.9838,0.9868,0.9561,236.35
2026-05-03,ETCH_02,0.8394,0.918,0.9784,0.7539,241.75
2026-05-03,ETCH_03,0.8965,0.978,0.9888,0.867,172.13
2026-05-03,ETCH_04,0.8261,0.9751,0.9831,0.7919,218.09
2026-05-03,ETCH_05,0.9144,0.9787,0.9689,0.8671,43.89
2026-05-03,ETCH_06,0.8782,0.8987,0.9643,0.7611,84.31
2026-05-03,ETCH_07,0.8973,0.99,0.9616,0.8542,150.75
2026-05-03,ETCH_08,0.8784,0.9456,0.9812,0.815,105.41
2026-05-03,ETCH_09,0.8743,0.868,0.9823,0.7455,146.88
2026-05-03,ETCH_10,0.8422,0.8324,0.9919,0.6954,161.7
2026-05-03,ETCH_11,0.9279,0.9221,0.9823,0.8405,155.89
2026-05-03,ETCH_12,0.9337,0.929,0.989,0.8579,44.82
2026-05-03,DEPO_01,0.8651,0.9725,0.9832,0.8272,207.62
2026-05-03,DEPO_02,0.8897,0.8692,0.9829,0.7601,170.82
2026-05-03,DEPO_03,0.8384,0.8945,0.9718,0.7288,120.73
2026-05-03,DEPO_04,0.8267,0.99,0.9933,0.8129,218.25
2026-05-03,DEPO_05,0.976,0.8711,0.9807,0.8338,163.97
2026-05-03,DEPO_06,0.8153,0.8922,0.9708,0.7062,58.7
2026-05-03,DEPO_07,0.942,0.9042,0.9907,0.8438,113.04
2026-05-03,DEPO_08,0.9102,0.99,0.9652,0.8697,65.53
2026-05-03,DEPO_09,0.943,0.9659,0.9703,0.8838,67.9
2026-05-03,DEPO_10,0.9304,0.9334,0.9777,0.8491,200.97
2026-05-03,CMP_01,0.8388,0.8912,1.0,0.7475,140.92
2026-05-03,CMP_02,0.88,0.9513,0.9721,0.8138,147.84
2026-05-03,CMP_03,0.841,0.9633,0.9665,0.783,121.1
2026-05-03,CMP_04,0.8592,0.9214,0.9811,0.7767,247.45
2026-05-03,CMP_05,0.871,0.9358,0.9869,0.8044,229.94
2026-05-03,CMP_06,0.9167,0.8806,0.9772,0.7888,220.01
2026-05-03,IMPL_01,0.9397,0.9558,0.9663,0.8679,90.21
2026-05-03,IMPL_02,0.8976,0.8409,0.9805,0.7401,129.25
2026-05-03,IMPL_03,0.9749,0.8821,0.9717,0.8356,280.77
2026-05-03,IMPL_04,0.9182,0.8583,0.9737,0.7674,110.18
2026-05-03,IMPL_05,0.9098,0.8946,0.9776,0.7957,43.67
2026-05-03,DIFF_01,0.9172,0.9369,0.9827,0.8445,44.03
2026-05-03,DIFF_02,0.863,0.9348,0.9788,0.7896,165.7
2026-05-03,DIFF_03,0.9029,0.9001,0.9782,0.795,108.35
2026-05-03,DIFF_04,0.8305,0.9186,0.9719,0.7415,219.25
2026-05-03,DIFF_05,0.8243,0.9303,0.9821,0.7531,138.48
2026-05-03,DIFF_06,0.9191,0.9028,0.9841,0.8166,198.53
2026-05-03,DIFF_07,0.9075,0.9378,0.9717,0.827,261.36
2026-05-03,DIFF_08,0.8875,0.9346,0.9801,0.813,127.8
2026-05-03,METRO_01,0.7757,0.9264,1.0,0.7186,186.17
2026-05-03,METRO_02,0.862,0.8909,0.9837,0.7554,227.57
2026-05-03,METRO_03,0.8956,0.9677,0.9674,0.8384,236.44
2026-05-03,METRO_04,0.9166,0.9436,0.9786,0.8464,109.99
2026-05-03,WET_01,0.8969,0.9612,0.9887,0.8524,86.1
2026-05-03,WET_02,0.8228,0.9528,0.9794,0.7678,59.24
2026-05-03,WET_03,0.8836,0.9229,0.9785,0.7979,63.62
2026-05-03,WET_04,0.9396,0.9167,0.9688,0.8345,90.2
2026-05-03,WET_05,0.8603,0.9271,0.9923,0.7914,165.18
2026-05-03,WET_06,0.9102,0.886,1.0,0.8064,174.76
2026-05-03,WET_07,0.8932,0.971,0.9785,0.8487,192.93
2026-05-02,LITHO_01,0.9067,0.9536,0.9922,0.8579,261.13
2026-05-02,LITHO_02,0.9329,0.9549,0.9768,0.8702,134.34
2026-05-02,LITHO_03,0.8514,0.9333,0.9893,0.7861,81.73
2026-05-02,LITHO_04,0.8689,0.9626,0.9945,0.8318,250.24
2026-05-02,LITHO_05,0.8342,0.8865,0.9786,0.7237,200.21
2026-05-02,LITHO_06,0.8954,0.899,0.9935,0.7997,171.92
2026-05-02,LITHO_07,0.9012,0.9216,0.9656,0.802,64.89
2026-05-02,LITHO_08,0.8142,0.9312,0.9587,0.7269,195.41
2026-05-02,ETCH_01,0.9306,0.9137,1.0,0.8503,223.34
2026-05-02,ETCH_02,0.99,0.9127,0.9789,0.8845,285.12
2026-05-02,ETCH_03,0.9298,0.9881,0.9636,0.8853,178.52
2026-05-02,ETCH_04,0.7907,0.8951,0.9858,0.6977,208.74
2026-05-02,ETCH_05,0.9048,0.9628,0.968,0.8433,43.43
2026-05-02,ETCH_06,0.7642,0.9543,0.9717,0.7086,73.36
2026-05-02,ETCH_07,0.7791,0.9258,0.9879,0.7126,130.89
2026-05-02,ETCH_08,0.8739,0.9017,0.9784,0.771,104.87
2026-05-02,ETCH_09,0.8615,0.8661,0.9729,0.7259,144.73
2026-05-02,ETCH_10,0.9061,0.9329,0.9817,0.8298,173.97
2026-05-02,ETCH_11,0.8302,0.9127,0.9582,0.7261,139.47
2026-05-02,ETCH_12,0.8889,0.9772,0.9653,0.8385,42.67
2026-05-02,DEPO_01,0.8507,0.9332,0.9925,0.7879,204.17
2026-05-02,DEPO_02,0.8576,0.8923,0.9603,0.7349,164.66
2026-05-02,DEPO_03,0.8852,0.99,0.9828,0.8613,127.47
2026-05-02,DEPO_04,0.8789,0.9329,0.9799,0.8034,232.03
2026-05-02,DEPO_05,0.8393,0.9529,0.9823,0.7856,141.0
2026-05-02,DEPO_06,0.8809,0.881,0.993,0.7706,63.42
2026-05-02,DEPO_07,0.9132,0.8979,0.99,0.8118,109.58
2026-05-02,DEPO_08,0.8551,0.8887,0.9724,0.739,61.57
2026-05-02,DEPO_09,0.7914,0.9389,0.9617,0.7146,56.98
2026-05-02,DEPO_10,0.8186,0.837,0.9791,0.6708,176.82
2026-05-02,CMP_01,0.8725,0.9069,0.9696,0.7672,146.58
2026-05-02,CMP_02,0.8214,0.9386,0.9745,0.7513,138.0
2026-05-02,CMP_03,0.8958,0.8846,0.9818,0.778,129.0
2026-05-02,CMP_04,0.9452,0.9434,0.9759,0.8702,272.22
2026-05-02,CMP_05,0.8929,0.9104,0.9801,0.7967,235.73
2026-05-02,CMP_06,0.8637,0.9134,0.9821,0.7748,207.29
2026-05-02,IMPL_01,0.8303,0.8794,0.9661,0.7054,79.71
2026-05-02,IMPL_02,0.8,0.8713,0.9816,0.6842,115.2
2026-05-02,IMPL_03,0.8354,0.9405,0.9803,0.7702,240.6
2026-05-02,IMPL_04,0.7816,0.9462,0.9881,0.7307,93.79
2026-05-02,IMPL_05,0.8303,0.9368,0.9714,0.7556,39.85
2026-05-02,DIFF_01,0.8849,0.8694,0.9621,0.7402,42.48
2026-05-02,DIFF_02,0.8609,0.9151,0.976,0.7689,165.29
2026-05-02,DIFF_03,0.8208,0.904,0.9827,0.7292,98.5
2026-05-02,DIFF_04,0.8778,0.9273,0.9733,0.7923,231.74
2026-05-02,DIFF_05,0.9386,0.873,0.9849,0.807,157.68
2026-05-02,DIFF_06,0.9391,0.9392,0.978,0.8626,202.85
2026-05-02,DIFF_07,0.8536,0.9614,0.9658,0.7926,245.84
2026-05-02,DIFF_08,0.8315,0.9041,0.9924,0.746,119.74
2026-05-02,METRO_01,0.899,0.8813,0.9769,0.774,215.76
2026-05-02,METRO_02,0.8493,0.8916,0.9898,0.7495,224.22
2026-05-02,METRO_03,0.8114,0.9844,0.9883,0.7894,214.21
2026-05-02,METRO_04,0.9345,0.9015,0.9785,0.8243,112.14
2026-05-02,WET_01,0.8083,0.899,0.9849,0.7157,77.6
2026-05-02,WET_02,0.9448,0.8757,0.9763,0.8078,68.03
2026-05-02,WET_03,0.8724,0.8642,0.9859,0.7433,62.81
2026-05-02,WET_04,0.8438,0.9122,0.9755,0.7509,81.0
2026-05-02,WET_05,0.8405,0.9197,0.9778,0.7558,161.38
2026-05-02,WET_06,0.8614,0.8909,0.9832,0.7545,165.39
2026-05-02,WET_07,0.9627,0.9256,0.99,0.8822,207.94
2026-05-01,LITHO_01,0.8105,0.9263,0.969,0.7275,233.42
2026-05-01,LITHO_02,0.8062,0.8904,0.9919,0.712,116.09
2026-05-01,LITHO_03,0.9275,0.9297,0.9647,0.8319,89.04
2026-05-01,LITHO_04,0.8702,0.9321,0.9818,0.7964,250.62
2026-05-01,LITHO_05,0.7878,0.8844,0.9794,0.6824,189.07
2026-05-01,LITHO_06,0.9068,0.8322,0.9784,0.7383,174.11
2026-05-01,LITHO_07,0.8872,0.954,0.9869,0.8353,63.88
2026-05-01,LITHO_08,0.9091,0.888,0.9609,0.7757,218.18
2026-05-01,ETCH_01,0.8603,0.9601,0.9939,0.8209,206.47
2026-05-01,ETCH_02,0.9155,0.9372,0.9838,0.8441,263.66
2026-05-01,ETCH_03,0.8522,0.9148,0.9967,0.777,163.62
2026-05-01,ETCH_04,0.8329,0.9846,0.9768,0.801,219.89
2026-05-01,ETCH_05,0.9463,0.8637,0.9859,0.8058,45.42
2026-05-01,ETCH_06,0.8432,0.8634,0.9822,0.7151,80.95
2026-05-01,ETCH_07,0.9305,0.8862,0.965,0.7957,156.32
2026-05-01,ETCH_08,0.8754,0.9165,0.9855,0.7907,105.05
2026-05-01,ETCH_09,0.9275,0.9176,0.9986,0.8499,155.82
2026-05-01,ETCH_10,0.8912,0.9061,0.9639,0.7784,171.11
2026-05-01,ETCH_11,0.8669,0.9065,0.9896,0.7777,145.64
2026-05-01,ETCH_12,0.9031,0.8728,0.9817,0.7738,43.35
2026-05-01,DEPO_01,0.9136,0.9811,0.9889,0.8864,219.26
2026-05-01,DEPO_02,0.918,0.9224,0.9839,0.8331,176.26
2026-05-01,DEPO_03,0.9425,0.8667,0.9765,0.7977,135.72
2026-05-01,DEPO_04,0.8414,0.9352,0.9923,0.7808,222.13
2026-05-01,DEPO_05,0.8502,0.8244,0.9759,0.684,142.83
2026-05-01,DEPO_06,0.9257,0.9415,0.9843,0.8579,66.65
2026-05-01,DEPO_07,0.866,0.8688,0.9852,0.7412,103.92
2026-05-01,DEPO_08,0.8383,0.99,0.9857,0.818,60.36
2026-05-01,DEPO_09,0.851,0.8955,0.9791,0.7461,61.27
2026-05-01,DEPO_10,0.868,0.9647,0.9819,0.8222,187.49
2026-05-01,CMP_01,0.8434,0.99,0.9805,0.8187,141.69
2026-05-01,CMP_02,0.9184,0.8957,0.9836,0.8091,154.29
2026-05-01,CMP_03,0.8956,0.8444,1.0,0.7562,128.97
2026-05-01,CMP_04,0.9445,0.9041,0.969,0.8275,272.02
2026-05-01,CMP_05,0.8974,0.9235,0.9836,0.8152,236.91
2026-05-01,CMP_06,0.8896,0.9402,0.9945,0.8318,213.5
2026-05-01,IMPL_01,0.9084,0.878,0.9936,0.7925,87.21
2026-05-01,IMPL_02,0.962,0.99,0.9688,0.9227,138.53
2026-05-01,IMPL_03,0.8921,0.8367,0.9855,0.7356,256.92
2026-05-01,IMPL_04,0.8526,0.99,0.9723,0.8207,102.31
2026-05-01,IMPL_05,0.7955,0.9011,0.9602,0.6883,38.18
2026-05-01,DIFF_01,0.9176,0.8374,0.9803,0.7533,44.04
2026-05-01,DIFF_02,0.7761,0.9072,0.9964,0.7015,149.01
2026-05-01,DIFF_03,0.898,0.8855,0.9797,0.779,107.76
2026-05-01,DIFF_04,0.8809,0.9389,0.9663,0.7992,232.56
2026-05-01,DIFF_05,0.9096,0.8118,0.9737,0.719,152.81
2026-05-01,DIFF_06,0.8556,0.9453,0.9802,0.7928,184.81
2026-05-01,DIFF_07,0.8097,0.8806,0.982,0.7002,233.19
2026-05-01,DIFF_08,0.876,0.8968,0.9752,0.7661,126.14
2026-05-01,METRO_01,0.9148,0.8993,0.9791,0.8055,219.55
2026-05-01,METRO_02,0.9885,0.8631,0.9615,0.8203,260.96
2026-05-01,METRO_03,0.9192,0.8929,0.9768,0.8017,242.67
2026-05-01,METRO_04,0.8409,0.9096,0.996,0.7618,100.91
2026-05-01,WET_01,0.9201,0.9545,0.9658,0.8482,88.33
2026-05-01,WET_02,0.8224,0.8064,0.9719,0.6445,59.21
2026-05-01,WET_03,0.9278,0.9407,0.9778,0.8534,66.8
2026-05-01,WET_04,0.8789,0.8924,0.982,0.7702,84.37
2026-05-01,WET_05,0.9183,0.8554,0.983,0.7722,176.31
2026-05-01,WET_06,0.9266,0.9034,0.987,0.8262,177.91
2026-05-01,WET_07,0.99,0.9158,0.9839,0.892,213.84
2026-04-30,LITHO_01,0.8431,0.9273,0.9846,0.7698,242.81
2026-04-30,LITHO_02,0.8897,0.8792,0.9821,0.7682,128.12
2026-04-30,LITHO_03,0.9531,0.9379,0.9896,0.8846,91.5
2026-04-30,LITHO_04,0.8681,0.95,0.9828,0.8105,250.01
2026-04-30,LITHO_05,0.8325,0.9327,0.9701,0.7533,199.8
2026-04-30,LITHO_06,0.8484,0.9276,0.983,0.7736,162.89
2026-04-30,LITHO_07,0.8205,0.9622,0.9857,0.7782,59.08
2026-04-30,LITHO_08,0.8448,0.8585,0.9786,0.7097,202.75
2026-04-30,ETCH_01,0.8577,0.9245,0.9764,0.7742,205.85
2026-04-30,ETCH_02,0.7796,0.9045,0.9769,0.6889,224.52
2026-04-30,ETCH_03,0.9117,0.8921,0.9968,0.8107,175.05
2026-04-30,ETCH_04,0.7844,0.9724,0.9778,0.7458,207.08
2026-04-30,ETCH_05,0.923,0.9232,0.9914,0.8448,44.3
2026-04-30,ETCH_06,0.8606,0.8761,0.9942,0.7496,82.62
2026-04-30,ETCH_07,0.8743,0.9289,0.9923,0.8059,146.88
2026-04-30,ETCH_08,0.8284,0.9438,0.9741,0.7616,99.41
2026-04-30,ETCH_09,0.8734,0.9229,0.965,0.7778,146.73
2026-04-30,ETCH_10,0.8411,0.974,0.9889,0.8101,161.49
2026-04-30,ETCH_11,0.8769,0.9297,0.9771,0.7966,147.32
2026-04-30,ETCH_12,0.9478,0.912,0.9823,0.8491,45.49
2026-04-30,DEPO_01,0.9373,0.8889,0.9956,0.8295,224.95
2026-04-30,DEPO_02,0.8035,0.9852,0.9763,0.7728,154.27
2026-04-30,DEPO_03,0.8679,0.8444,0.9755,0.7149,124.98
2026-04-30,DEPO_04,0.828,0.8957,0.9786,0.7258,218.59
2026-04-30,DEPO_05,0.9279,0.9283,0.9831,0.8468,155.89
2026-04-30,DEPO_06,0.8252,0.8848,0.998,0.7287,59.41
2026-04-30,DEPO_07,0.8432,0.9862,0.9776,0.8129,101.18
2026-04-30,DEPO_08,0.8801,0.9628,0.9927,0.8412,63.37
2026-04-30,DEPO_09,0.8745,0.9045,0.9794,0.7747,62.96
2026-04-30,DEPO_10,0.8969,0.9557,0.98,0.84,193.73
2026-04-30,CMP_01,0.9109,0.9855,0.9838,0.8831,153.03
